RA,DEC,REDSHIFT,survey,RA_BIN,DEC_BIN,LOCAL_DENSITY,NN_DISTANCE,NN_STD,CONNECTIVITY,PERSISTENCE_INDEX,EMERGENT_GROUP
192.864918539446,1.18550510575094,0.6928981,SDSS,192,1,12,0.245787855897925,0.1490973864678946,0.8027048869241314,0.7001119464652945,0
193.245082867533,1.14222870932159,0.1000267,SDSS,193,1,23,0.2488770324979954,0.08173647651616096,0.8007193454425267,0.6876662571600678,0
193.271531255618,1.16270245172629,0.1277134,SDSS,193,1,23,0.2487752913202837,0.08801046233014508,0.8007845822627843,0.6875959689886364,0
193.426129039837,1.24502325632293,0.0794086,SDSS,193,1,23,0.23247059478775123,0.06334331994178016,0.8113783843842652,0.6839526150165292,0
193.354243629541,1.09339705136209,0.5969735,SDSS,193,1,23,0.2846063132551417,0.0892109024619159,0.7784486108168341,0.6956559717400836,0
193.377303116192,1.1310142880763,0.5407628,SDSS,193,1,23,0.2464783478578249,0.06694717033568706,0.8022602251523918,0.6872197424638983,0
193.386212784561,1.22011732638185,0.7276509,SDSS,193,1,23,0.354183901880065,0.08787177556772066,0.7384521397807654,0.7101147989661126,0
81.0128348207461,2.86088131566952,0.2141899,SDSS,81,2,11,0.3101330556768557,0.084927621297183,0.7632812527452556,0.7160739581472209,0
81.1666042972284,2.92327090237168,0.4334545,SDSS,81,2,11,0.36272477046008855,0.0645548623814204,0.733823895827751,0.7268672359581313,0
81.4488479811984,2.82626473539914,0.2609138,SDSS,81,2,11,0.34034898752177223,0.11891032453664918,0.7460743502697325,0.7220369449120576,0
81.0553605557191,3.27228906975384,0.2763371,SDSS,81,3,3,0.40208849104250377,0.09022911931977932,0.7132217448389891,0.7440565268614424,0
81.1927182385429,3.315728489968,0.1550154,SDSS,81,3,3,0.4854915404946387,0.10889437766570972,0.6731778490418197,0.7583835176503875,0
81.581521654442,3.27757047976991,0.4364821,SDSS,81,3,3,0.5347880228521333,0.05319452184691228,0.6515557752018915,0.7666093480676629,0
358.998653705108,55.5072230885688,0.1162342,SDSS,358,55,1,73.56889877654224,30.385959007284796,0.0134104166268656,0.7737436749224542,-1
358.027830217972,56.8438862444606,0.7326618,SDSS,358,56,1,73.35394080222538,29.86561557444242,0.013449186273258975,0.7776045661186506,-1
23.1457426870701,-3.32068521295565,0.7606358,SDSS,23,-4,12,0.2146822655225913,0.07927973116513316,0.8232605582413531,0.6932060620387559,0
23.1714212896656,-3.25488888675768,0.7615318,SDSS,23,-4,12,0.22891658100019274,0.07336590394525574,0.8137248821121107,0.6966948951242343,0
23.2022935855901,-3.31688681087801,0.4838395,SDSS,23,-4,12,0.18454560192762473,0.07531139751259573,0.844205574165054,0.6856691584528045,0
23.1580379269586,-2.97977494537048,0.7196005,SDSS,23,-3,8,0.22776589602998673,0.09941152123080328,0.8144875201644926,0.7011943770793027,0
23.2050252765918,-2.84194158065341,0.3722441,SDSS,23,-3,8,0.29530202137451683,0.10441396209402576,0.7720207206492619,0.7164983940601729,0
23.1540868238266,-2.96294155817236,0.6866869,SDSS,23,-3,8,0.21308022318670622,0.10224429865900504,0.8243477891124511,0.697611227765907,0
23.1774239779102,-2.87370928762782,0.436491,SDSS,23,-3,8,0.23775657211484702,0.0938640394789502,0.8079133026063331,0.7036106455380237,0
15.1195962406142,-1.65580327097663,0.41332,SDSS,15,-2,1,6.277625143541731,2.2722437039607764,0.1374074619503334,0.9383067375529912,-1
12.1905350930307,13.6447778084749,0.6976876,SDSS,12,13,35,0.29162205722702983,0.04891810092833357,0.7742202871224495,0.6825766877997412,0
200.361239527518,1.13538079731128,0.4777897,SDSS,200,1,3,0.39413681497089503,0.0794469136100836,0.7172897159457601,0.7426672520923141,0
200.505135281453,1.14371108798278,0.3502509,SDSS,200,1,3,0.3947903245739577,0.07555053830757147,0.7169536398278735,0.7428176762338662,0
209.262972149917,1.09168057533491,0.1035445,SDSS,209,1,14,0.42410087327254137,0.15833158198556202,0.7021974487678179,0.7338673474718687,0
209.264527714471,1.09406591821094,0.1039122,SDSS,209,1,14,0.4244355561466858,0.15879560178649102,0.7020324616897037,0.7339234941237863,0
209.623240010905,1.15237116508262,0.2438676,SDSS,209,1,14,0.2616721716978547,0.11875056803714999,0.7925989194596265,0.7015042748550646,0
209.760922627697,1.19316234177623,0.6835923,SDSS,209,1,14,0.2276392578930394,0.1234143782871232,0.8145715392942632,0.6935318641149486,0
209.657707091871,1.14454792743613,0.2502262,SDSS,209,1,14,0.25218442130914986,0.12752513401326795,0.7986044092087546,0.6992694296919157,0
209.681508363888,1.20051910573772,0.2433818,SDSS,209,1,14,0.2541651786432144,0.12037320805874749,0.7973431387098657,0.6997783267629251,0
209.719693976716,1.1794438893772,0.7277511,SDSS,209,1,14,0.25807400546614556,0.131011826718424,0.7948657993529379,0.700594049913539,0
209.731807349042,1.19555063732363,0.7058415,SDSS,209,1,14,0.24387220777295576,0.13340893852003574,0.803941107254428,0.6972977146441133,0
209.889929726619,1.12171435815897,0.1431888,SDSS,209,1,14,0.27495274757637805,0.06116231843546005,0.7843427938023197,0.7049156756029633,0
209.802919988808,1.15705360911811,0.4348324,SDSS,209,1,14,0.1939892862048892,0.0985191655559671,0.8375284531894864,0.6854239942744195,0
209.808352331708,1.1135962136247,0.4337504,SDSS,209,1,14,0.20147317381817192,0.09624677956456522,0.8323115503462233,0.6873255393815788,0
209.827033123143,1.1469019776102,0.4910539,SDSS,209,1,14,0.18729423947985036,0.09578581033545334,0.8422512017224111,0.6837382408022865,0
209.831913581992,1.18278558432689,0.4916636,SDSS,209,1,14,0.19078974649562463,0.09208273997199756,0.8397788131304458,0.6846589752559935,0
210.037504956451,1.06112027257072,0.0810817,SDSS,210,1,11,0.29711959953236583,0.12105939679622524,0.7709389329715759,0.713038529964841,0
209.946955284293,1.13737706866334,0.7061794,SDSS,209,1,14,0.2687395720004791,0.06786070794729002,0.7881838180732826,0.7034782115049534,0
210.078898807686,1.08162821224115,0.12109,SDSS,210,1,11,0.2887161467628959,0.10678162694181903,0.7759660670907886,0.7113287852334076,0
210.080514127396,1.06838749331734,0.5365427,SDSS,210,1,11,0.2973122108216676,0.037565533913665884,0.7708244720572225,0.7137016419823862,0
210.331516094569,1.18121691255451,0.5121579,SDSS,210,1,11,0.3298528180593536,0.06506904481484338,0.7519629138052241,0.7203106278097902,0
13.1456576064269,13.6820315034993,0.1840795,SDSS,13,13,30,0.30217722814323394,0.06552875446245127,0.7679446225809781,0.69093127579035,0
13.2706587693668,13.7920357281225,0.1026114,SDSS,13,13,30,0.2787942621529697,0.03500277708382858,0.781986617860176,0.6860858804562057,0
211.889699705674,1.17564381877422,0.7205342,SDSS,211,1,18,0.3146194387713369,0.08870228503129159,0.7606764136506416,0.7082912033622195,0
211.992593092871,1.16886005671168,0.4499172,SDSS,211,1,18,0.2336020961479471,0.12336165919661977,0.810634160822688,0.6899857033596809,0
211.943956667561,1.08415026885032,0.7196198,SDSS,211,1,18,0.27286662658413285,0.06634158704675515,0.7856282654559039,0.6994437816843958,0
212.157409390575,1.09420574929898,0.5401559,SDSS,212,1,5,0.272465070363498,0.11980330528105043,0.7858761888955706,0.7151051677891989,0
212.052073129308,1.07390358657221,0.2572479,SDSS,212,1,5,0.2879946223404274,0.06329115467919563,0.7764007571575806,0.7189490333161013,0
212.017328759123,1.07035787895988,0.4602851,SDSS,212,1,5,0.2071029176244955,0.11482451874058362,0.8284297762844769,0.699769622258049,0
212.037422591801,1.10674368210939,0.4828619,SDSS,212,1,5,0.20423314721216992,0.13546823631105182,0.8304039814175729,0.6989027044744724,0
212.044663267644,1.11561688108498,0.4847962,SDSS,212,1,5,0.20757752856742878,0.13810052317127935,0.8281041807612288,0.6997139127968034,0
215.925592116361,1.12183509465687,0.5600232,SDSS,215,1,5,0.24295920667553852,0.10296937620500826,0.8045316327594003,0.70849118714239,0
237.268147858263,1.12162757065665,0.09473897,SDSS,237,1,5,0.3921107544371513,0.2323082461785072,0.7183336504029186,0.7386673265662804,0
237.325102189393,1.187719824635,0.1106542,SDSS,237,1,5,0.3911559857128675,0.26935378268800864,0.7188266522733407,0.7382133570981024,0
237.336748518872,1.22111062058961,0.08931669,SDSS,237,1,5,0.4089437524130811,0.27456399548780913,0.7097515413850355,0.7414529709216022,0
237.42820313969,1.1970549561478,0.08917015,SDSS,237,1,5,0.3882873716633745,0.2240533372274882,0.7203119616379219,0.7380141279198198,0
237.337775037716,1.16115424768145,0.3163255,SDSS,237,1,5,0.4498792083723527,0.21124032277081928,0.6897126286282903,0.7491636523471862,0
80.6915283888766,3.09675821735454,0.1582625,SDSS,80,3,6,0.3255573137781347,0.07907033204323659,0.7543996699394132,0.72553725699309,0
80.7463248220697,3.1002182969883,0.4382391,SDSS,80,3,6,0.3432359371095024,0.11921356391812081,0.7444708501113299,0.7288251365091447,0
80.8114997491533,2.93180849861193,0.1471866,SDSS,80,2,14,0.2962869783529096,0.09738209781478825,0.7714341165955564,0.7093092554624765,0
80.7842573210246,3.08941634268371,0.4400609,SDSS,80,3,6,0.3376506070220373,0.11400504545615367,0.7475793714371075,0.7277409599177649,0
80.8973210666891,2.88002321494026,0.1232544,SDSS,80,2,14,0.30184966977586997,0.10880369098765463,0.7681378451109204,0.7104149898431309,0
81.3937734218654,2.86719796633486,0.5045906,SDSS,81,2,11,0.3523231605162614,0.13013058418391255,0.7394682197251145,0.724339875915134,0
81.4513593662968,2.72520034658726,0.337793,SDSS,81,2,11,0.318840962266856,0.12505427225488036,0.7582415382982765,0.7175957559471381,0
81.4948206238571,2.79053192752628,0.4689577,SDSS,81,2,11,0.3333573690010654,0.13682710934469483,0.7499864801806191,0.7204902524517987,0
81.7665578886651,2.77730566097069,0.6286228,SDSS,81,2,11,0.46348040520893335,0.08127327310725015,0.6833026232812699,0.744993710909251,0
81.7895450649618,2.69973975203872,0.2608793,SDSS,81,2,11,0.40353854196155026,0.07023467787737021,0.7124848873778878,0.734533725549112,0
82.078054916652,2.59699988315178,0.2630843,SDSS,82,2,6,0.4740202597180534,0.17849543492536277,0.6784167269120692,0.7522459423321611,0
82.1585477476906,2.57827065877056,0.3456503,SDSS,82,2,6,0.48879381595945304,0.1826516058282114,0.6716846814382756,0.7546469654141386,0
22.7715720935603,-3.35297180314979,0.5776539,SDSS,22,-4,10,0.23981698941205407,0.057639959452408525,0.8065706540077499,0.7018809633678966,0
22.774430349116,-3.3503811150222,0.7805255,SDSS,22,-4,10,0.24924267213972273,0.09220410643935065,0.8004849836638898,0.7038220390218894,0
22.854220333432,-3.32716603759809,0.7895723,SDSS,22,-4,10,0.20525596222053816,0.0721322184507254,0.8296992766230512,0.6934177523143904,0
22.8226094974759,-3.35162181835313,0.1953906,SDSS,22,-4,10,0.3061450087251317,0.09264305308428142,0.7656117761197543,0.7164168297096012,0
22.9318296342779,-3.36356820712495,0.573882,SDSS,22,-4,10,0.1962151605846595,0.03204352347819531,0.8359700102038853,0.6914509622050844,0
22.8188613119198,-3.22852099094536,0.6356522,SDSS,22,-4,10,0.2256221314096286,0.050867102865427914,0.8159121595249483,0.6985567503257881,0
22.8921566170793,-3.29062987670114,0.369325,SDSS,22,-4,10,0.20800030267420969,0.05303568798100364,0.827814362120813,0.6942408919647391,0
22.9106529910541,-3.33561022476368,0.3014019,SDSS,22,-4,10,0.21645614733244417,0.0764551091115167,0.8220600489322126,0.6961452563875943,0
23.0800870886076,-3.26377035531818,0.07896148,SDSS,23,-4,12,0.3234411723729201,0.07326339423500237,0.7556059316236985,0.7176913180367432,0
23.0386131515377,-3.31201809454676,0.3108816,SDSS,23,-4,12,0.1782294183077453,0.047726287451658814,0.8487311422220889,0.684239703277147,0
23.0934867327512,-3.27670475066518,0.2616809,SDSS,23,-4,12,0.19814078962238285,0.047075386629455554,0.8346264551390236,0.6893399144081319,0
23.0879037344564,-3.40453124108343,0.5206097,SDSS,23,-4,12,0.18662164075463278,0.029749021892277953,0.8427286050202568,0.6865420125460546,0
23.0400109423831,-3.29376443431544,0.7130167,SDSS,23,-4,12,0.1731303917664004,0.05823520125632511,0.8524201631962536,0.6828287746265079,0
22.977093275464,-3.31722727089142,0.7919547,SDSS,22,-4,10,0.18653703341440728,0.063323092322084,0.8427886967188678,0.688754756668701,0
22.9956050473616,-3.36353180515493,0.7026185,SDSS,22,-4,10,0.17289008309734982,0.05193701757059256,0.8525948120894803,0.685297055551731,0
23.1781126282595,-3.32395759232575,0.4164543,SDSS,23,-4,12,0.17431847342571188,0.07024500592517603,0.8515577525428928,0.6830508885833364,0
23.0829787311074,-2.88278375006173,0.5620558,SDSS,23,-3,8,0.20218623224720844,0.08959731151624101,0.8318178774437733,0.695006813771197,0
23.0909136608062,-2.98398088295538,0.6639735,SDSS,23,-3,8,0.20568226023583525,0.08777904833074308,0.8294059164513184,0.6958916827640672,0
23.0976500063893,-2.98614835165661,0.4759406,SDSS,23,-3,8,0.20427845520019805,0.03905091931587225,0.8303727395287173,0.6959052837364194,0
23.0791427349891,-2.80969066712584,0.6010648,SDSS,23,-3,8,0.24807627907571903,0.10965022923967678,0.8012330790715488,0.7059063412762969,0
41.5319218364283,-7.6149850430225,0.1323298,SDSS,41,-8,2,1.771023394861216,0.5880905580780303,0.3608775017397801,0.8688767867665128,-1
41.4818236744922,-7.64230546360253,0.446164,SDSS,41,-8,2,1.796231224953006,0.5968801240956185,0.35762421615072487,0.8699865925497611,-1
7.15052340171354,13.9414838407089,0.1384448,SDSS,7,13,2,1.0168520012105935,0.23189493738503975,0.49582220182728376,0.8227800956352577,-1
7.04258708921566,13.9411548603738,0.5027845,SDSS,7,13,2,1.0829704710260788,0.26805887073426626,0.4800836180396721,0.8281964043087509,-1
16.8236138524035,13.5353055234091,0.5047135,SDSS,16,13,30,0.43451069947199955,0.13203904747020007,0.6971018064682752,0.7160281838145388,0
16.8606770357752,13.514638938971,0.4147046,SDSS,16,13,30,0.44362367869390834,0.12791968184753963,0.6927013007328415,0.7176485569160453,0
17.2448020859258,13.4336618384722,0.1459056,SDSS,17,13,9,0.33237828246448026,0.192279545935957,0.7505376011910934,0.7223626866821523,0
17.2675963685419,13.5022928641294,0.05908665,SDSS,17,13,9,0.3676373956289725,0.2188918412272049,0.7311879619525196,0.729154630060668,0
17.3713421666798,13.4864289393209,0.05768354,SDSS,17,13,9,0.36630624885237856,0.2294820698938171,0.7319003340868452,0.7288184199308343,0
17.3144482265497,13.4344028564593,0.1840093,SDSS,17,13,9,0.3189943458521291,0.19388850962635237,0.7581533636931214,0.7195994861130572,0
17.3727525213036,13.4278723881146,0.1482626,SDSS,17,13,9,0.32757172284671904,0.2034473582305487,0.7532549713063297,0.7212978633691327,0
17.3520795614085,13.4118575295373,0.6510521,SDSS,17,13,9,0.4776190904697801,0.1652609767205197,0.676764401901487,0.7492146964811984,0
17.3635427075548,13.4338872254348,0.6321536,SDSS,17,13,9,0.4653592829768248,0.1616404108514526,0.6824264954111021,0.7471962084727493,0
17.6875400150501,13.4431319350512,0.05467056,SDSS,17,13,9,0.45166682642299005,0.09189563887339262,0.6888632996209405,0.7453902678765266,0
17.7981076293969,13.4423148136194,0.552267,SDSS,17,13,9,0.5058538612703125,0.08516327757536603,0.6640750644663601,0.7543952328910314,0
18.1234951598132,13.3916542832604,0.2112339,SDSS,18,13,11,0.5906876540372717,0.2584695656653918,0.6286589309107499,0.7634143756717214,0
18.1550145700307,13.3869349183691,0.384026,SDSS,18,13,11,0.5773184009988683,0.29021761874017404,0.633987405058313,0.7612530254795106,0
18.1800902350898,13.38547002891,0.3842663,SDSS,18,13,11,0.5772733639007908,0.28438318571307214,0.6340055077877415,0.761289933703513,0
24.1501469804888,12.9689721518559,0.2734115,SDSS,24,12,13,0.19289082559362986,0.032879364572062184,0.8382996822046647,0.6868764282102832,0
24.0850778605595,12.9736648837717,0.7236679,SDSS,24,12,13,0.2598677423268874,0.09505588026122075,0.7937341090685203,0.7025128697032877,0
24.4264198773716,12.9713653814189,0.1200639,SDSS,24,12,13,0.19055988366933307,0.029600652565145547,0.8399409502342517,0.6863079307402253,0
24.3879298789288,12.9778165539946,0.2522257,SDSS,24,12,13,0.20617067085039295,0.030405213604982505,0.8290700679158155,0.6902290808588438,0
24.4223274440108,12.962242203132,0.5903804,SDSS,24,12,13,0.29724855406095135,0.07707043192854493,0.7708622968740769,0.7109093202635777,0
5.60266716645265,16.2711740976467,0.5963905,SDSS,5,16,2,2.0627036255923534,0.7463332004712377,0.32650890267143995,0.8801141524172845,-1
5.71596131458273,16.2650507634155,0.5680229,SDSS,5,16,2,1.9655765109494103,0.7140081062787744,0.3372025629107294,0.8764917516611928,-1
24.5825487921435,12.9874025046046,0.6482542,SDSS,24,12,13,0.25088119544804294,0.06509157671482345,0.7994364322039537,0.7006760253288233,0
338.844735195829,0.838783957127185,0.08044126,SDSS,338,0,1,65.30433626441895,30.5566510026903,0.015081969842998524,0.7718687106360389,-1
24.6553158061978,12.9129419123243,0.3153105,SDSS,24,12,13,0.22794307194257313,0.05416617613361194,0.814370000408917,0.6953625846781679,0
24.7708562299356,12.9382761199061,0.5154886,SDSS,24,12,13,0.18397890253820642,0.05167996725929887,0.8446096445267787,0.6844569293863686,0
24.8309337185851,12.9088779797646,0.5152038,SDSS,24,12,13,0.1837848498416578,0.062347888209166896,0.844748097708599,0.6843274707819104,0
24.8550736081907,12.9616605658831,0.3247777,SDSS,24,12,13,0.2006905755664358,0.01908732324043409,0.8328540427897018,0.6889463897907852,0
24.9121627555903,12.8981023801859,0.5161919,SDSS,24,12,13,0.17861682903269346,0.03912729849541263,0.8484521647469715,0.6831622837777014,0
24.833223628917,12.8892706882889,0.7176153,SDSS,24,12,13,0.23080451041624542,0.027588376958802858,0.8124767105881098,0.696244461499945,0
18.9845158020719,13.4717555571071,0.06002112,SDSS,18,13,11,0.29113546648039335,0.086709757757492,0.7745120678359009,0.7120035185103961,0
175.712291875003,0.832379775535405,0.07510452,SDSS,175,0,40,0.3247129628945105,0.0816565639593919,0.7548805122394141,0.6831082671378393,0
175.828303997326,0.747881740538141,0.07569534,SDSS,175,0,40,0.3321080423508717,0.08882036369060607,0.7506898601371885,0.6845688063840023,0
177.185643487912,0.688668281544802,0.07662808,SDSS,177,0,20,0.23328293792597865,0.11199530280576606,0.8108439428195672,0.6875100899392068,0
177.206244729832,0.644551463696413,0.7488835,SDSS,177,0,20,0.25487230483025747,0.07059364080150417,0.7968938322654804,0.6928579228304417,0
177.294787172593,0.769374905217495,0.7084807,SDSS,177,0,20,0.24206183859175034,0.07273506390979284,0.8051128928764126,0.6898728137386922,0
181.041511867922,-2.8723381934591,0.1675654,SDSS,181,-3,19,0.3227504104855697,0.11873236233524007,0.756000521393079,0.7085145204205362,0
181.1210544954,-2.88800643621769,0.06275264,SDSS,181,-3,19,0.3646320968661593,0.11267316657472587,0.7327982408566184,0.7169415412470695,0
173.152594676565,-2.28485726263564,0.0500571,SDSS,173,-3,13,0.29347130384789044,0.09144669920790861,0.7731134019171081,0.7099890439781563,0
192.324394739714,-2.82772722557488,0.09007804,SDSS,192,-3,40,0.37143980240060154,0.12418704343445405,0.7291606953871221,0.6920829182221759,0
192.401443002623,-2.86387684332253,0.7789918,SDSS,192,-3,40,0.34883900815822605,0.08230056041362763,0.7413783216170856,0.6879811816169734,0
192.403962200325,-2.76216956520234,0.08998545,SDSS,192,-3,40,0.3374950663921856,0.12849155787327696,0.7476663093026887,0.6853656502320669,0
181.499039706713,-2.90890293155488,0.09712125,SDSS,181,-3,19,0.4809425478456116,0.0997644607762697,0.6752456409971753,0.7378287334204935,0
181.523480750974,-2.77891561690573,0.3162414,SDSS,181,-3,19,0.44988505306608473,0.08220957200029666,0.6897098482981745,0.7327342194359046,0
181.859327188305,-2.90096986301589,0.3761458,SDSS,181,-3,19,0.38885770871396813,0.0935153660524037,0.72001616416556,0.721701772381134,0
181.997237517741,-2.71901599098302,0.4651242,SDSS,181,-3,19,0.3718843070730937,0.10396940881115953,0.7289244397973278,0.7184057796555979,0
18.9353493559627,13.3737558797057,0.3753657,SDSS,18,13,11,0.25737529076202154,0.12657058145985617,0.7953075007494053,0.7041942650187007,0
18.9654113037504,13.3771208141859,0.3730495,SDSS,18,13,11,0.24754700470483174,0.11949573201686853,0.8015730038457339,0.7019835167194934,0
18.99479150706,13.4549290341599,0.5343626,SDSS,18,13,11,0.2297124833251044,0.10822661763279269,0.8131982179249176,0.6978677893072673,0
18.9311989739243,13.3760809016555,0.4798216,SDSS,18,13,11,0.2605870955544378,0.1390036779091717,0.7932811652019767,0.7048336984501204,0
31.2713355129496,12.4450072817791,0.1681535,SDSS,31,12,24,0.26637541664641007,0.07932813125762729,0.7896552529803366,0.690438894937014,0
31.3136673298749,12.2991568570179,0.2107358,SDSS,31,12,24,0.29247107620140794,0.13167922307667496,0.7737117049760333,0.6958087049623118,0
31.3354600234615,12.3197678093001,0.07840606,SDSS,31,12,24,0.2763025420050095,0.12944777153068854,0.7835132870839921,0.69228446879362,0
31.3363846109511,12.2734839749006,0.1330731,SDSS,31,12,24,0.28442408065754915,0.14150037129162418,0.7785590562021067,0.6939844474050054,0
31.4944095351278,12.3936206422341,0.07809445,SDSS,31,12,24,0.2514147141395887,0.0571283429550169,0.7990956065172614,0.6871938541022193,0
31.6677243155442,12.3785606724824,0.1639991,SDSS,31,12,24,0.2769777898619546,0.09768112964307674,0.7830989763009921,0.6926706999442306,0
31.7045487442404,12.307242300378,0.06480569,SDSS,31,12,24,0.27996137531595333,0.0986534184645856,0.7812735753476576,0.6933228915179293,0
31.7779033035442,12.3835536120331,0.1615334,SDSS,31,12,24,0.25856484008744435,0.0801547682886613,0.7945558052698506,0.6886623987071561,0
31.9076332479102,12.2286820740199,0.05998847,SDSS,31,12,24,0.2647883693104584,0.07782901105609659,0.7906461067041464,0.690092109470617,0
32.1315404211624,12.33897915939,0.346607,SDSS,32,12,35,0.3190639042083091,0.04125075404058513,0.7581133839002224,0.6884524561271882,0
32.8376805643504,12.2460979654606,0.7819194,SDSS,32,12,35,0.5634911521504963,0.044128914763849995,0.6395942814416026,0.7312464335473167,0
33.3709902345608,12.1810346315894,0.2857415,SDSS,33,12,33,0.30917219160406284,0.09011205257754515,0.763841461354866,0.6885037809651957,0
33.4621265170163,12.1354875274165,0.2072832,SDSS,33,12,33,0.3187444917595979,0.10888143710704125,0.7582970061666019,0.6903669614269176,0
33.5833783261954,12.1125459684995,0.06159207,SDSS,33,12,33,0.3746623649488232,0.10342300621024308,0.7274513549639723,0.7015507009405143,0
18.9569681477433,13.7878619725396,0.2239802,SDSS,18,13,11,0.2874244300300328,0.06501453488150888,0.7767446202466984,0.7113585618308758,0
18.9584468831716,13.8007140392704,0.4468773,SDSS,18,13,11,0.23291759402502255,0.09767251027518767,0.8110842158845083,0.6987100738025562,0
18.9614220804644,13.7985403816021,0.4463019,SDSS,18,13,11,0.2314620591539803,0.09680640972416431,0.8120428823337069,0.6983702021187593,0
31.1190167874622,12.8349167246095,0.448187,SDSS,31,12,24,0.2701624007920199,0.10226461633088414,0.7873008989846038,0.6911186093951153,0
31.2213910322706,12.8071529986444,0.06272203,SDSS,31,12,24,0.24678792494001942,0.09747006849068848,0.8020610241698548,0.6858221703243705,0
31.308162564259,12.7492831662961,0.250196,SDSS,31,12,24,0.23147277597103796,0.056564521143783984,0.8120358155798307,0.6825233602409245,0
31.5567016864701,12.8138939315465,0.1623811,SDSS,31,12,24,0.29933461994765076,0.0883847999871204,0.7696246868572542,0.6976075587170883,0
31.5203251652842,12.7101842331737,0.07836461,SDSS,31,12,24,0.28474940967673457,0.08415908484187168,0.7783619065850496,0.6944826778087286,0
31.6514220982234,12.7145603743637,0.07817293,SDSS,31,12,24,0.2896957799468392,0.09361507202359941,0.7753766551373997,0.6954906926787869,0
31.835326514628,12.730005754763,0.1164816,SDSS,31,12,24,0.2821316350932239,0.0797886479241244,0.7799511162730883,0.6939411164477183,0
31.9815334824689,12.6437798907148,0.1165444,SDSS,31,12,24,0.24740437061144782,0.11128776885784844,0.8016646594799279,0.6858624606144935,0
31.9713851007642,12.6315835175148,0.1167385,SDSS,31,12,24,0.24629168341783295,0.10850975986836973,0.8023803843877043,0.6856245899634088,0
32.2020148452987,12.6904155228942,0.3628152,SDSS,32,12,35,0.3375239155023834,0.052939630090816626,0.7476501828562766,0.6921452766741476,0
32.4396628524597,12.7387821064817,0.1327042,SDSS,32,12,35,0.299807740346444,0.08578640520269933,0.7693445491665292,0.6840635128371805,0
32.6260360040222,12.6470298395104,0.1942272,SDSS,32,12,35,0.31064358330195013,0.06231049286286789,0.7629839360908975,0.6865361255365374,0
32.7482600662624,12.500370254525,0.1489446,SDSS,32,12,35,0.30439339147217714,0.051994304185625076,0.7666398852813646,0.6852922246836053,0
33.3840012314046,12.5440465147172,0.402052,SDSS,33,12,33,0.31653512484394336,0.08037796921995465,0.7595695558206514,0.6901195085430336,0
33.495345000422,12.5583641071665,0.4129468,SDSS,33,12,33,0.34608455659145976,0.09341331809928607,0.7428953813512197,0.6960460364807728,0
33.6237826740887,12.5586330550084,0.06142326,SDSS,33,12,33,0.2993210898138188,0.10537210899981635,0.7696327011387856,0.6862980381051278,0
33.6587167192564,12.3909244751508,0.06187386,SDSS,33,12,33,0.31685255906110343,0.11966071124975826,0.7593864575947555,0.6898931223929505,0
33.5876488488999,12.4351283685409,0.06223242,SDSS,33,12,33,0.29552526209411695,0.1112457774670193,0.7718876885376801,0.6854396765141302,0
33.7108193917804,12.5825113076903,0.2230678,SDSS,33,12,33,0.3156998621556708,0.07372044644227177,0.7600517631442011,0.6899948868658339,0
7.33613358244236,14.781509488561,0.5368354,SDSS,7,14,1,0.9143323556640534,0.1092420597532904,0.5223753320792173,0.8153432994000777,-1
31.0628124500282,12.7795607930875,0.1118061,SDSS,31,12,24,0.2494161032356655,0.0760171075737981,0.8003738685696926,0.6865914168109015,0
31.07405327823,12.8067729358397,0.3935465,SDSS,31,12,24,0.24519464372511043,0.10697601644471252,0.8030872964634759,0.6853806371715954,0
31.0220828100789,12.8126636539234,0.3940688,SDSS,31,12,24,0.26425333458025557,0.10404717913137802,0.7909807098369329,0.6897759913782497,0
31.1566659466265,13.1768428158213,0.4457436,SDSS,31,13,29,0.3839093067194017,0.0184346758758542,0.7225907038449867,0.7089084626869256,0
31.3078746369644,13.2411267589425,0.05865194,SDSS,31,13,29,0.2734408264208915,0.10875172270033874,0.7852740223592335,0.6855913368060376,0
31.7427262023313,13.1879523728969,0.1573673,SDSS,31,13,29,0.31827299071555476,0.08535451941762515,0.7585682230030389,0.6954131279671741,0
31.6721908844278,13.0906124004465,0.4045186,SDSS,31,13,29,0.4014827865108266,0.10579682128660337,0.7135299909673738,0.7115311056367404,0
31.766945774093,13.237421171336,0.4083002,SDSS,31,13,29,0.35155796221794045,0.08503524057097271,0.7398868771850339,0.7021642023992356,0
31.8116084508635,13.1668064867287,0.06472641,SDSS,31,13,29,0.3473261863252521,0.08618924911859759,0.742210765403022,0.7013160965578163,0
33.6701107992222,12.9674743467085,0.5655186,SDSS,33,12,33,0.44736845349310034,0.04514927003650663,0.6909090754234593,0.7151856712933502,0
7.10352850698996,15.2000885681127,0.1389247,SDSS,7,15,3,1.012015766884102,0.23674817251360666,0.4970139978319578,0.8210711783317615,-1
31.5666938705522,13.6806476200238,0.4177352,SDSS,31,13,29,0.3551736554681544,0.054377247156028326,0.737912809893388,0.7031056447615709,0
31.980038941648,13.4344403469429,0.2498809,SDSS,31,13,29,0.2790586266548445,0.0739601703722252,0.781824991568468,0.6870963963341565,0
7.60771594601408,15.6197372224706,0.2148355,SDSS,7,15,3,0.6088845797589979,0.1294206443960955,0.6215486260361788,0.776881886934915,0
