void_id,r_norm,abs_RM_res,RM_res
18077,1.21943207835068,1.6500000000000004,-1.6500000000000004
17290,1.0902981061593593,14.599999999999998,14.599999999999998
17290,0.9957588068946073,12.3,12.3
17290,0.39112551687771185,3.6000000000000014,-3.6000000000000014
17290,0.38904995674770826,3.8000000000000007,3.8000000000000007
17290,0.6857400413699577,7.800000000000001,7.800000000000001
17290,1.224448786494327,6.4,-6.4
17290,1.2346580597354326,4.699999999999999,4.699999999999999
17290,0.8344501677296381,0.40000000000000036,-0.40000000000000036
17290,0.8348567246735323,0.8000000000000007,-0.8000000000000007
17290,1.086328686796332,5.800000000000001,-5.800000000000001
17290,1.161001951435732,10.399999999999999,10.399999999999999
17290,0.36331942387876787,2.0,-2.0
17290,0.5462645568545434,14.100000000000001,-14.100000000000001
21371,0.8890918424566859,1.9000000000000004,1.9000000000000004
21371,0.9812849549590834,11.0,-11.0
21371,0.34320343568396244,12.7,12.7
21371,1.1492602784039123,21.8,21.8
21371,0.5815340211975717,5.7,5.7
21371,1.0940286489854978,8.7,8.7
21371,1.153699358939607,0.4999999999999998,-0.4999999999999998
21371,0.32686789411597134,27.5,27.5
21371,0.5103353030226593,3.6000000000000005,3.6000000000000005
21371,1.098574669180608,9.2,9.2
21371,0.31940574824662715,10.3,10.3
21371,0.9129640952934541,11.600000000000001,11.600000000000001
21371,1.012068956650407,6.000000000000001,6.000000000000001
21371,0.536669148727611,20.2,20.2
21371,0.7190873312148316,3.0999999999999996,-3.0999999999999996
17711,1.056864578888538,1.3499999999999996,-1.3499999999999996
17711,0.8283754183543731,9.05,-9.05
17711,0.9144551791410036,2.5500000000000007,-2.5500000000000007
17711,0.8843725271808249,2.3499999999999996,-2.3499999999999996
17711,0.8757730493095089,2.25,-2.25
17711,0.6964435082243713,13.55,13.55
17711,1.0449751267023455,9.75,-9.75
17711,1.0594153178919206,8.25,-8.25
17711,0.5409711892025839,1.6500000000000004,1.6500000000000004
17711,0.2667207144342603,13.649999999999999,13.649999999999999
17711,0.4371442366023595,21.65,-21.65
17711,0.12355836998937843,6.15,-6.15
17711,0.4126021295105102,3.25,3.25
17711,1.1799857498227944,3.75,-3.75
12812,0.9838529567107928,12.7,-12.7
12812,0.40834573448711214,12.8,12.8
12812,0.8565908489909073,4.800000000000001,-4.800000000000001
12812,0.3423006092512998,17.1,-17.1
12812,0.23805668631020044,1.1999999999999993,-1.1999999999999993
12812,1.1490491309627557,40.8,-40.8
12812,0.45742138721596604,8.899999999999999,-8.899999999999999
12812,0.9480842961367101,38.599999999999994,38.599999999999994
12812,0.9994917877356588,24.099999999999998,24.099999999999998
12812,1.143293873232533,21.0,-21.0
6729,1.1207600261660233,2.599999999999998,-2.599999999999998
