idx,void_id,void_ra_deg,void_dec_deg,void_z,r_eff_mpc,theta_void_deg,n_center,n_edge,n_total_RM,center_abs_RM_mean,edge_abs_RM_mean,center_abs_RM_median,edge_abs_RM_median,center_RM_mad,edge_RM_mad,LRI_abs,LRI_mad,PVGU_VOID_RM_index,agn_count_0.5R,agn_z_median_0.5R,agn_count_1.0R,agn_z_median_1.0R,agn_count_1.5R,agn_z_median_1.5R,agn_count_2.0R,agn_z_median_2.0R,agn_count_3.0R,agn_z_median_3.0R,agn_inner_count_0.5_1.0R,agn_shell_count_0.5_1.0R,agn_inner_density_0.5_1.0R,agn_shell_density_0.5_1.0R,agn_shell_contrast_0.5_1.0R,agn_inner_count_1.0_1.5R,agn_shell_count_1.0_1.5R,agn_inner_density_1.0_1.5R,agn_shell_density_1.0_1.5R,agn_shell_contrast_1.0_1.5R,agn_inner_count_1.0_2.0R,agn_shell_count_1.0_2.0R,agn_inner_density_1.0_2.0R,agn_shell_density_1.0_2.0R,agn_shell_contrast_1.0_2.0R,agn_inner_count_1.5_3.0R,agn_shell_count_1.5_3.0R,agn_inner_density_1.5_3.0R,agn_shell_density_1.5_3.0R,agn_shell_contrast_1.5_3.0R,agn_large_count_2.0R,agn_large_density_2.0R,agn_large_count_3.0R,agn_large_density_3.0R,agn_large_count_5.0R,agn_large_density_5.0R,agn_large_count_8.0R,agn_large_density_8.0R,agn_weight_near_0.5R,agn_weight_far_0.5R,agn_weight_zmatch005_0.5R,agn_weight_zmatch010_0.5R,agn_weight_near_1.0R,agn_weight_far_1.0R,agn_weight_zmatch005_1.0R,agn_weight_zmatch010_1.0R,agn_weight_near_1.5R,agn_weight_far_1.5R,agn_weight_zmatch005_1.5R,agn_weight_zmatch010_1.5R,agn_weight_near_2.0R,agn_weight_far_2.0R,agn_weight_zmatch005_2.0R,agn_weight_zmatch010_2.0R,agn_weight_near_3.0R,agn_weight_far_3.0R,agn_weight_zmatch005_3.0R,agn_weight_zmatch010_3.0R,void_nn1_angle_deg,void_nn5_mean_angle_deg,void_nn10_mean_angle_deg,void_isolation_index,void_network_count_3R_dz0.02,void_network_weight_3R_dz0.02,void_network_count_3R_dz0.05,void_network_weight_3R_dz0.05,void_network_count_3R_dz0.1,void_network_weight_3R_dz0.1,PCA1,PCA2,KMEANS_CLUSTER,PVGU_Z,ISO_Z,AGN_Z,NET_Z,TOPOCLASS_SCORE,TOPOCLASS_QUINTILE
1021,16529,217.196,56.575,0.332,59.036,2.380442545416006,6,33,39,9.65,11.942424242424243,9.0,8.399999999999999,10.82298,11.8608,0.1061679882113487,0.045751633986926,0.0850222642328007,589,1.62,2326,1.614,5684,1.5975,10488,1.5605,20718,1.577,589,1737,132.34575197049304,130.0987952307563,-0.0085616438356164,2326,3358,130.66053441569048,150.90561464071837,0.0719016838241159,2326,8162,130.66053441569048,152.83050758109283,0.0782034346103035,5684,15034,141.90780120737264,125.11388009334038,-0.0628934737891913,10488,147.28801428974225,20718,129.31236037184846,48291,108.50778791862612,112771,98.98107753783206,252.12784162792485,924.813,5.800991187416015,16.250823385001382,977.36068921459,3733.145,24.17601129223128,59.08676867389853,2380.2667793784453,9142.032,70.0161184048203,156.8342658186709,4517.910610244949,16410.133,235.40367161101733,455.8743112135149,8851.217251302875,32786.335,416.7908658429188,831.4231844229141,2.0614405182272617,2.8118123456246265,3.7986168003538943,1.181214119634235,14,1.1269567447125248,14,3.746294042601821,14,6.510546772643277,0.41489268255335193,0.08072179970646927,0,0.11179521441756417,-0.6049026431538157,0.10158732969165699,0.11389172568259844,-0.708586484110507,T3_ESTRUTURAL
1022,12752,142.731,47.498,0.325,51.836,2.1351430818404995,4,15,19,15.2,12.900000000000002,9.85,9.3,14.603609999999998,10.971240000000002,-0.0818505338078261,-0.1420289855072407,-0.1029129919026212,403,1.56,1769,1.5695,4141,1.55,7361,1.548,16336,1.557,403,1366,112.55406836023036,127.17027078583516,0.0609708737864075,1769,2372,123.51622017943396,132.49540950395365,0.0350733649702723,1769,5592,123.51622017943396,130.14936936939793,0.0261491879988989,4141,12195,128.504658693056,126.14620564773548,-0.0092615159639287,7361,128.49108207190693,16336,126.73581890906564,44665,124.7450983451536,107480,117.25836758837586,170.21019290761848,634.752,2.4378466826587686,7.860591007062943,738.7769125302912,2813.507,16.002214234958092,39.02224687677827,1740.5720753554997,6546.544,38.90989618407639,96.79609061429863,3096.0854279727614,11602.306,69.77464842821341,173.0350777922397,6901.320610319963,25719.942,173.9003549460252,423.5620481040633,1.7120985241319904,3.4927940209564867,4.864591066947396,1.635859465654195,8,1.7099632547643662,8,3.213037949250069,8,4.657441452998555,-0.09105477312856469,-0.8348397738970945,0,-0.7958492127454981,-0.20610514446278597,-0.11469416222800596,-0.2727048889850267,-0.6145553059952513,T3_ESTRUTURAL
1023,99,207.623,0.114,0.228,32.214,1.8914230214322367,3,13,16,5.1,10.446153846153845,4.3,8.7,9.48864,10.526460000000002,0.3438891637802846,0.0518518518518493,0.2416761046053323,337,1.524,1095,1.4435,2184,1.4169999999999998,3434,1.4365,8170,1.5475,337,758,119.93962261660236,89.92505830206191,-0.143018654607122,1095,1089,97.42869938069704,77.51587479494361,-0.1138236191638687,1095,2339,97.42869938069704,69.37160665188746,-0.1682076813655751,2184,5986,86.36601905527846,78.90521826387315,-0.0451427659913858,3434,76.38587983408986,8170,80.77041846172447,17565,62.51452436975136,35759,49.71393922880058,156.89630635164244,499.321,14.17177552015771,24.69289968710132,521.073112502017,1560.41,41.48811861344137,79.40833965874819,1039.2735435064162,3106.861,91.5419194053324,167.7058205000223,1626.2075017596158,4931.826999999999,141.6366624369496,260.2489582271439,3715.984380927375,12404.441,280.9751504762953,521.1013288077418,0.7538288261614645,4.538513612045412,6.670348261288157,2.399523301036236,3,0.3320851733824178,3,0.8636168781953804,3,1.4406252273593918,-0.8903302431110817,0.8161714150867357,0,0.868364195308325,0.4637515472579423,-0.389005814649769,-0.594868734541381,2.3159902917574176,T5_ANOMALO
1024,7571,184.189,6.288,0.317,47.186,1.992657988225112,7,15,22,14.335714285714284,15.816666666666665,20.05,14.45,26.39028,10.526460000000002,0.0491156032849004,-0.4297188755019963,-0.1184764642905134,181,2.065,597,1.9,1328,2.05,2372,2.065,6270,1.84,181,416,58.03943344714144,44.46483299081186,-0.1324296141814377,597,731,47.858483104894255,46.88047055233193,-0.0103232357420882,597,1775,47.858483104894255,47.43093663382875,-0.0044868199663488,1328,4942,47.31514279791519,58.69262944460263,0.1073269101501222,2372,47.537823251595135,6270,55.848257782930766,20633,66.16174753120826,40031,50.14193198209856,80.51120551383492,313.012,3.730921793763903,9.117175916863063,268.50520986154345,988.949,11.167754841384994,29.193090999737997,571.1003379301401,2302.406,23.233300680225163,56.56238491836596,993.0641021983832,4152.569,46.70623282865081,102.71513384173126,2673.3116742482566,10573.688,159.7470247333244,324.5119514502005,0.8339977656804646,3.413778564295721,5.543083329327175,1.7131783700296246,4,0.635953736613164,4,1.4891432878818316,4,2.2053589750832794,-0.5209289850385539,-0.9593114909292049,0,-0.8710139225006365,-0.13828396046435007,-0.5089908808087006,-0.5304359654301102,0.030128963273824194,T2_MODERADO
1025,16710,188.76,45.811,0.289,61.165,2.833244149918896,10,48,58,17.2,15.339583333333332,17.3,15.8,17.64294,10.748849999999996,-0.0571739547986409,-0.2428198433420281,-0.1221500157888264,798,1.5510000000000002,3431,1.542,7579,1.555,13226,1.564,29817,1.575,798,2633,126.57414678576396,139.21041290180307,0.0475432663616469,3431,4148,136.0513463727933,131.58635610710496,-0.0166829644116514,3431,9795,136.0513463727933,129.46885628305745,-0.0247909199522101,7579,22238,133.57079622518867,130.63937047349015,-0.011095052807115,13226,131.11447880549142,29817,131.37222691141477,85836,136.14810104640145,191186,118.45632062276331,331.7961757681335,1295.0369999999998,9.299948016935389,20.59038196993737,1454.8783932249726,5430.574,45.4185911980724,98.50318729441152,3191.0943964133976,12029.421,88.44713744947339,195.51837429680137,5566.366684785204,21010.647,152.12696786183756,340.2552157502398,12520.69869071731,47562.458,348.3519749772104,760.2243820156305,1.6905515746197048,2.937276221348415,4.6260064338706455,1.03671835744599,15,1.735269576806357,15,3.8127212464194207,15,6.146732605913457,0.7434955911874934,-0.8904420811229409,0,-0.8887555565819911,-0.7316487960322752,0.3672084749850862,0.1783244947938693,-2.165937322393222,T4_VOID_ACOPLADO
1027,8579,225.511,5.833,0.301,26.668,1.1860494985988137,5,6,11,13.1,17.383333333333336,10.6,20.65,7.116480000000002,9.933420000000002,0.1405139420448287,0.1652173913043381,0.149160149285657,50,2.053,218,2.2115,451,2.073,785,1.9725,1847,1.852,50,168,45.25582584391936,50.68652494518969,0.0566037735849051,218,233,49.328850169872105,42.17842968653285,-0.0781404549950535,218,567,49.328850169872105,42.7667554225038,-0.0712530712530704,451,1396,45.35639434579474,46.79787620600847,0.0156420516551471,785,44.40727910934587,1847,46.43750574095504,5514,49.90812474067428,17468,61.76005983137371,20.209918135689183,95.976,0.2803391863471489,1.2236434363640178,87.45120558028435,421.785,2.195503938836807,6.236835885279639,189.87312100202087,817.7429999999999,6.494840233543849,16.95167128024046,335.7325067542548,1387.376,14.855302451158655,33.02816933509788,815.0367029037859,3098.322,42.71384942763781,92.27028445754148,0.5581541643143609,4.033129699136175,5.134725128128633,3.4004733393483764,2,0.1054196240652756,2,0.419869543283043,2,0.7529532726598359,-1.46825280949606,0.41606012253151553,0,0.42155292106257025,1.3417466154754607,-0.6319195058336808,-0.6593015036526518,3.054520546024363,T5_ANOMALO
1029,17626,210.006,56.134,0.277,64.101,3.097875065427384,8,49,57,11.2375,14.773469387755105,6.35,12.2,9.414509999999998,15.715560000000002,0.1359414689642269,0.2507374631268338,0.1761200669211393,981,1.547,3795,1.61,9688,1.534,16593,1.576,33027,1.578,981,2814,130.15214437138522,124.4472083795712,-0.0224075039082854,3795,5893,125.8734423775247,156.36831534772142,0.1080452205795942,3795,12798,125.8734423775247,141.49567988999218,0.0584294752512092,9688,23339,142.81503847207844,114.68346349091104,-0.1092494704501646,16593,137.5901205118753,33027,121.7163572362029,82460,109.4020981127872,188022,97.4430845796564,414.54076179437016,1573.104,14.044548514193306,29.423935340694225,1592.789863669795,6170.203,43.79788561922142,101.44606868269643,4229.946173537063,14983.459,221.62624905585105,425.431628921294,7116.910106222934,26249.766,322.6734343315736,628.7963159505093,14066.39542520616,52547.293,563.7677238073458,1135.0805444407667,3.340696503153892,4.265485378237678,5.358453790030779,1.3769068436101803,20,3.2987854034155872,20,6.284211523821165,20,9.331050966425485,0.889344598595054,0.6101191377714771,0,0.5517574367123009,-0.43324847465339755,0.6628258868182483,0.5004883403502236,-1.0448052651095685,T3_ESTRUTURAL
1030,13007,137.157,47.861,0.22,33.956,2.066201666467952,8,13,21,7.2125,8.707692307692309,7.050000000000001,6.300000000000001,3.039330000000001,7.857780000000001,0.0939179803104368,0.4421768707482587,0.2158085919636745,453,1.508,1697,1.55,3864,1.544,6854,1.526,15347,1.539,453,1244,135.1023507397055,123.66984865356412,-0.0441797925470609,1697,2167,126.52797417509947,129.25686271653063,0.0106686876931149,1697,5157,126.52797417509947,128.1682896918067,0.0064402810304449,3864,11483,128.04402336478344,126.8400207296246,-0.004723726977248,6854,127.7582108126299,15347,127.1410213884143,41485,123.72452583745437,94846,110.4952879954652,193.13149674563988,696.608,2.73492436938989,7.433732436949207,721.4988682854503,2660.686,15.320095452069664,37.13516664732145,1644.289331179406,6028.085,41.14542987818281,90.1028074260594,2933.385853033001,10601.022,89.19929645339658,179.75423620444414,6550.145872405903,23898.752,199.59713388591248,401.11032711631015,1.1231335029200311,3.451926247880214,5.189442122755194,1.6706627934239373,6,0.0094026386166052,6,0.3740848296003482,6,1.422114616958198,-0.3118736639831456,0.6780751026523519,0,0.7434355141413774,-0.17557699723286144,-0.15352110536588454,-0.4015704272075684,1.1229500494819689,T1_FORTE
1031,14143,197.603,24.04,0.25,79.491,4.256540943247128,21,88,109,15.290476190476191,17.118750000000002,12.15,16.2,17.42055,23.906925,0.0564121401349907,0.1569506726457361,0.0916006265137516,1362,1.816,5867,1.765,12005,1.77,18187,1.769,38719,1.729,1362,4505,95.71358777507535,105.52856410345436,0.0487719706669768,5867,6138,103.0748200213596,86.26872272590492,-0.0887598121996024,5867,12320,103.0748200213596,72.14827468116303,-0.1764981116941268,12005,26714,93.73809930166256,69.52990655961722,-0.1482727287219618,18187,79.87991101621218,38719,75.58195474512856,108406,76.18155063395609,292023,80.16292975300809,552.7128887022827,2383.818,29.83992663871016,55.227412323491166,2402.871119751237,10110.556,123.51857825565092,229.3216686043945,4935.228123610175,20668.213,246.0796752539374,467.455620306288,7565.068827856922,31072.824,369.2031076791628,735.9470338302325,16262.672351341773,65107.278000000006,747.1164362341542,1536.012816064214,0.4352118419782826,2.6430195086371646,3.949099751943141,0.6209313017015878,29,1.686046755074639,29,5.346283820584048,29,9.670206377037507,1.7959685467837583,0.22668785365669597,0,0.1435658038585488,-1.0963612895627723,0.9875985483722723,1.0803832623516614,-3.0207772964281574,T4_VOID_ACOPLADO
1033,7316,151.529,5.29,0.407,30.166,0.9922067583593432,3,4,7,6.466666666666666,10.55,5.5,8.25,9.19212,9.26625,0.2399608227228067,0.0040160642570279,0.1573801572597841,52,2.142,179,2.1175,404,1.9075,758,1.8685,2119,1.782,52,127,67.25260334286696,54.75051682400067,-0.1024734982332147,179,225,57.87603845371724,58.19936827748101,0.0027855153203341,179,579,57.87603845371724,62.40265598641021,0.0376344086021502,404,1715,58.055666133586,82.14972559331682,0.1718483088486492,758,61.27100160323697,2119,76.12621072838412,6576,85.04867684282561,13840,69.92007438891817,20.461562625675324,88.75699999999999,0.1293244883235209,0.8222638757961519,68.69373940125334,333.69,1.1260870500471238,3.13322467615048,162.7954890195738,717.384,6.856648577115628,14.792156310224804,311.8633889055825,1326.44,13.75552159380271,30.360860050657163,879.3393458576178,3652.385,42.84732234490771,88.12339478613202,2.0438034079471312,3.687095678188122,4.822862744427888,3.7160557989759897,1,0.2231301601484301,1,0.5488116360940267,1,0.7408182206817181,-1.6475889966039836,0.47181316232371334,0,0.46125193540597953,1.6185634720252906,-0.6385074709148371,-0.7237342727639228,3.44205715111003,T5_ANOMALO
1034,17437,169.517,62.176,0.347,50.367,1.9431014346840865,5,18,23,11.329999999999998,18.6,8.95,17.7,16.01208,9.414509999999998,0.242900100233871,-0.259475218658882,0.0670687386214074,193,1.451,784,1.5165,1924,1.6,3709,1.605,9122,1.586,193,591,65.08433664480629,66.43323481361055,0.0102564102564101,784,1140,66.0960102714095,76.8871956218437,0.075471698113207,784,2925,66.0960102714095,82.19848216151053,0.1085844229675944,1924,7198,72.09111324387294,89.9015649912331,0.1099460292983802,3709,78.17286418898527,9122,85.44895205439306,26893,90.68979613413347,66796,87.98925984711951,86.73461266197458,289.26899999999995,3.998720623009252,9.308491757563694,346.78229503804937,1210.796,21.378559275325607,43.90822173522975,831.5579033916255,3066.831,46.0165117199141,98.59523201095756,1593.1129499915523,5910.302,74.73792842103194,164.8476521786605,3948.9892370919697,14396.813,186.243432338916,404.8953418779212,1.2309683780618923,2.87196201129154,4.691612081962192,1.4780298959312907,6,0.8164171018492858,6,1.919903069066629,6,2.908906433517017,-0.3494082580701789,-0.07133477881262958,0,0.025087601358690703,-0.34454720303873004,-0.42544987680084634,-0.4015704272075684,0.5075607023283755,T2_MODERADO
1035,15739,208.099,44.381,0.393,78.978,2.690248789793474,7,37,44,6.3571428571428585,15.675675675675675,2.6000000000000005,13.6,5.337359999999998,16.901640000000004,0.4229387540523771,0.5199999999999769,0.456910190134037,680,1.574,2591,1.582,6206,1.595,11395,1.587,25936,1.584,680,1911,119.62835806074604,112.06362365396356,-0.0326499620349277,2591,3615,113.95480725565918,127.19309246752844,0.0548969542221406,2591,8804,113.95480725565918,129.0696157312265,0.0621946069855822,6206,19730,121.3094101511421,128.55487497486484,0.0289976009179095,11395,125.29091361233463,25936,126.74350876893416,75107,132.13128071865373,172413,118.48279008689916,285.982583434406,1090.85,10.384670679230464,21.448531865811567,1097.054396050269,4162.276,48.29396421580648,96.92347129777528,2593.522611707011,10032.493,94.49158194019326,191.55297903137847,4772.563309806111,18290.785,177.07242557377748,357.84967273373894,10877.601484016144,41629.57399999999,382.4843671223493,803.7094625125573,2.178415576885309,3.745333370210109,5.198862999926525,1.3921884787823806,11,0.2701232342950863,11,1.570207491907868,11,3.586097884993054,0.13093976481350472,1.8655155893103057,0,1.9078499324863327,-0.41984400909374175,0.17475579293343538,-0.07940658165121414,1.39265671211037,T1_FORTE
1036,13869,177.712,17.914,0.329,45.629,1.8566238128869932,4,16,20,27.3375,19.2375,31.15,19.525,17.012835000000003,30.76395,-0.1739130434782571,0.2878200155158976,-0.0123064728303029,98,1.8,409,1.8125,1045,1.849,1904,1.759,4513,1.7985,98,311,36.198315550405226,38.29141542917016,0.0280991735537186,409,636,37.76814045947892,46.983936102158616,0.1087382872085408,409,1495,37.76814045947892,46.017416452258345,0.0984570168993375,1045,3468,42.88802692763431,47.44359725200504,0.050431621990004,1904,43.95509745406349,4513,46.30470467091236,13027,48.11790374236009,36655,52.8878051857503,42.54004190705695,166.60800000000003,2.69162115842834,6.412471853283664,177.03015453578115,703.038,8.552146927332398,21.175917389012312,456.71842903220886,1777.257,21.73244071794432,52.02463216315859,842.2164243831872,3156.988,47.46862369992933,104.5643851812691,1981.7339613516197,7541.606,95.30739860232956,224.44262589914115,0.6165743058969113,2.612614306253125,4.353174868130855,1.4071856065387751,6,0.1019499914088315,6,0.7784669525002558,6,1.867577767968705,-0.3694834296772047,-0.46703023789005815,0,-0.3582596737109797,-0.40668910255140717,-0.5486588407654502,-0.4015704272075684,0.18528049171063177,T2_MODERADO
1038,4373,123.645,16.664,0.246,51.32,2.7927393478947127,7,25,32,15.8,19.528,15.8,20.3,6.968220000000004,17.19816,0.1055253623188375,0.4233128834355651,0.2167509947096922,234,1.79,993,1.8005,2320,1.743,4746,1.698,12733,1.66,234,759,38.200158778297904,41.301881072262255,0.0390143737166318,993,1327,40.52645049877117,43.32616299042848,0.0333884941107755,993,3753,40.52645049877117,51.05598144407123,0.1149732620320843,2320,10413,42.08184632746968,62.95952094941692,0.1987566914177152,4746,48.423598707746216,12733,57.74010229393011,34997,57.13209216940562,82870,52.84533850757124,105.93306843791886,385.264,5.722517117776819,13.340161614514418,442.3127309019984,1649.94,23.779174290495444,56.237778553974586,1024.865813609092,3830.141,54.47785230567004,125.2314632333531,2085.233452227456,7724.785,116.41424731720728,248.17112317914436,5448.2563631927205,20766.096,233.70706681047267,500.4890847392275,0.8919091301276656,2.817047679717549,3.933852680209399,1.0087041176399625,10,1.5095845256639906,10,2.768473748956154,10,4.319524963811366,-0.00425433426442159,0.6359772117622605,0,0.7479869039026991,-0.7562218151122593,-0.3699427667553593,-0.143839350762485,0.5055472063082841,T2_MODERADO
1039,5639,136.204,40.926,0.398,53.662,1.8049394872910247,7,22,29,11.914285714285716,13.836363636363636,10.0,12.1,14.97426,10.67472,0.0746419205164384,-0.1676300578034616,-0.0101532718955265,332,1.5525,1301,1.553,2888,1.5475,5036,1.548,11248,1.549,332,969,129.75464380813102,126.23719864465758,-0.0137404580152671,1301,1587,127.11655993552594,124.04856609849637,-0.0122150470707226,1301,3735,127.11655993552594,121.64497857012282,-0.0219952867242733,2888,8360,125.41211891495396,121.01169368986784,-0.0178571428571428,5036,123.0128739114736,11248,122.11179999613935,31651,123.70072985455285,81016,123.68460823088694,141.09776713404057,525.1890000000001,4.008385466968882,8.571139658861043,548.8151143991142,2069.143,21.770706845649173,42.96867051276536,1235.2825974804186,4500.626,51.43842305635314,100.7346738972397,2152.9953964960373,7839.110000000001,92.6653539151094,183.12296613165933,4802.493662795496,17516.331,206.96779375644348,415.2537319039799,1.3231588228226443,3.591549360508914,5.621144485705119,1.9898447486997823,4,0.361050975111166,4,1.4572603402326332,4,2.3958210545933563,-0.5381187859015646,-0.40219685150868,0,-0.347860662534472,0.10439719915038018,-0.29032650790223646,-0.5304359654301102,0.5772990099482548,T2_MODERADO
1042,16675,179.276,44.534,0.26,57.405,2.9556651895655026,10,36,46,10.025,18.851388888888884,7.949999999999999,13.5,9.85929,15.49317,0.3056611033620209,0.2222222222222135,0.2764574949630883,837,1.5775,3443,1.574,7989,1.578,14262,1.565,33102,1.569,837,2606,121.9902449128124,126.60556680318165,0.0185655657611881,3443,4546,125.45173633058933,132.51317882285423,0.0273736546230116,3443,10819,125.45173633058933,131.40307245238125,0.023170039720068,7989,25113,129.37475993740316,135.56091068168757,0.0233496332518336,14262,129.91523842193325,33102,134.01437299561647,90544,131.9651700762925,202930,115.53296931076864,355.8353907102236,1319.118,11.38954702845762,24.0928862019226,1458.1112556200194,5470.498,42.66559368500653,91.5081231116662,3362.8024559032674,12727.932,92.3402706583784,200.51829124740132,6026.520645176332,22567.067,164.74114575291148,359.6647506483002,13960.201161619883,52574.22000000001,417.180880307062,882.1169907697636,1.9785534002902565,3.863991732019658,4.722190698151072,1.3073171297139974,17,1.2214223534840865,17,3.4501440166916817,17,6.23822000905512,0.6197442181355949,1.0486945681271984,0,1.0363429757477562,-0.49428990855208255,0.42467795760793897,0.307190033016411,-0.18981492342867629,T2_MODERADO
1043,14289,218.456,40.365,0.375,47.942,1.7114481379540143,3,14,17,19.566666666666663,16.364285714285717,16.2,15.900000000000002,14.084699999999996,8.59908,-0.0891259691206653,-0.2418300653594663,-0.1425724028042456,318,1.641,1202,1.607,2594,1.608,4595,1.6,10565,1.587,318,884,138.2323693818352,128.0895330540276,-0.0380848748639823,1202,1392,130.6252421359795,121.01852715692743,-0.0381758507514249,1202,3393,130.6252421359795,122.90944164375443,-0.0304329189884267,2594,7971,125.28817825872837,128.33102915707065,0.0119977147210054,4595,124.8383917668107,10565,127.57031643248509,30075,130.73391538234884,70801,120.22147681558712,131.49813673522394,520.564,5.283951246573439,11.134337827078568,500.8945212547983,1952.181,17.140235673428144,36.83816180995683,1083.1038566745765,4196.692,37.936478657462935,83.91187726045007,1922.381862947356,7403.54,65.31421085676524,143.40350112515728,4456.607615450574,16916.226000000002,173.06560231960785,362.6238526167268,0.7684154933473488,3.0196653259362574,5.056350308028452,1.7643919549583391,5,0.8696318829703352,5,1.916945668162382,5,2.873236378541056,-0.38609064708855734,-1.0498421507400248,0,-0.9873866817102944,-0.09336136365924537,-0.33153633202691624,-0.4660031963188393,-0.2832085170237842,T3_ESTRUTURAL
1044,12701,138.019,58.596,0.393,46.308,1.5774018202253313,5,7,12,17.94,11.657142857142857,14.0,11.9,18.97728,12.898619999999998,-0.2122791775267812,-0.1906976744185987,-0.2047256514389173,203,1.636,862,1.597,1877,1.5845,3172,1.585,6690,1.5555,203,659,103.877498150455,112.40602837627232,0.0394321766561512,862,1015,110.27389581981798,103.877498150455,-0.0298685782556748,862,2310,110.27389581981798,98.50452410819008,-0.0563725490196075,1877,4813,106.72034155906076,91.21736883746397,-0.078322481807736,3172,101.44686703609706,6690,95.09311201786316,17547,89.79007192344994,40465,80.8844474033667,86.32103703430005,327.614,5.5664595418021365,10.007257655055083,362.5025043546741,1379.259,14.698358516231938,30.26032759458842,796.4022680644432,2973.4770000000003,27.13404601651376,61.70898563712868,1342.6448247857256,5057.543,50.98626570503784,109.65563268210175,2868.768671383254,10510.588,132.67072696759664,261.8409805863428,0.9802750945470936,1.9409670204673168,3.017294049931852,1.2304835683458382,10,1.3973897294153077,10,2.555813083639552,10,4.321557350535603,-0.0008277650807814408,-1.3692514672296192,0,-1.287559469474449,-0.5616853682381483,-0.43203784188200267,-0.143839350762485,-1.2733676450681095,T3_ESTRUTURAL
1045,10318,217.105,40.107,0.257,33.863,1.7638886701802852,4,20,24,20.200000000000003,13.68,17.7,13.4,7.116479999999998,8.821469999999998,-0.1924439197166413,0.1069767441860398,-0.0876466873507029,306,1.514,1194,1.6125,2692,1.611,4680,1.61,11598,1.583,306,888,125.22447043444906,121.1321674790749,-0.0166112956810631,1194,1498,122.15524321791844,122.6053965430096,0.0018391573315498,1194,3486,122.15524321791844,118.88140085361913,-0.0135823429541595,2692,8906,122.40532839852465,134.98537081689705,0.0488752797079259,4680,119.69986144469397,11598,131.84036021230392,31774,130.02883410405826,74168,118.56168968523052,129.42253482736714,498.33699999999993,4.406059140796781,9.594974800974846,496.9889824942216,1944.54,16.268836117198397,32.54714369407272,1119.7452197551906,4372.036,33.73566431121329,70.00231102744196,1962.0910252917024,7544.112999999999,57.59734068559355,125.9148341427907,4914.563587129765,18507.793,158.7565981626056,340.28165775711784,0.8321788327406507,3.220613474524046,5.205399015499225,1.8258598339956709,3,0.003708210066061,3,0.1665105663182942,3,0.6566128869556032,-0.5022043495646596,-0.7913206926242319,0,-0.7221196926178955,-0.03944409248397969,-0.31779972398535633,-0.594868734541381,0.15110467342486206,T2_MODERADO
1046,13156,192.86,16.207,0.289,61.648,2.8556173523125987,7,31,38,22.79285714285714,15.864516129032255,12.650000000000002,14.05,14.826,11.564279999999998,-0.1792243090366103,-0.1235955056179728,-0.1597542278400872,284,2.0,1191,1.899,2668,1.897,4839,1.879,12564,1.821,284,907,44.34334330912301,47.20588307673072,0.0312677657760087,1191,1477,46.4902481348288,46.12332258279909,-0.0039618983393743,1191,3648,46.4902481348288,47.466113964695055,0.0103863730785208,2668,9896,46.28640060592341,57.22766371766841,0.1056983240223453,4839,47.22214750722849,12564,54.49234793973216,36768,57.40901573203645,108677,66.28385674523496,116.55069806648656,502.25,4.928996364230981,11.504829788742152,505.0782583166166,2034.878,25.85047680081287,54.569935701871685,1136.8685666711067,4552.111000000001,59.634346023281225,126.94857894394464,2046.2927656297184,8275.483,101.5777160595014,221.497510667919,5311.491348149695,21301.78,280.1194134486197,587.0538104298045,1.260248788370379,3.4767452642820063,5.091468582252862,1.2175109040660417,15,2.203637450935602,15,4.231915465798425,15,6.165250961277414,0.26096328559766707,-1.1210348171532336,0,-1.0703673212292306,-0.5730644928930704,-0.3211637912608404,0.1783244947938693,-1.5005925176553299,T3_ESTRUTURAL
1047,13665,140.677,19.264,0.406,48.834,1.6101825979132305,6,7,13,13.666666666666666,23.442857142857147,10.85,12.1,14.826,22.239,0.2634415501090652,0.1999999999999945,0.2412370075708905,80,1.7575,356,1.791,770,1.771,1464,1.767,3400,1.767,80,276,39.287088779261936,45.180152096151225,0.0697674418604643,356,414,43.7068862669289,40.66213688653608,-0.0360884749708962,356,1108,43.7068862669289,45.34384829939815,0.0183823529411762,770,2630,42.01535883337733,47.83566828215688,0.0647773279352219,1464,44.93460779128083,3400,46.38059091996199,12078,59.3136822844907,35192,67.50933732030205,36.44081965209956,128.778,2.1198774650236567,5.117425308582371,153.222332647072,608.3140000000001,8.943021237163737,18.18980499406001,336.4324696359675,1287.491,21.22150856755478,42.92462649592876,636.8752195674186,2442.316,40.21883130167628,79.01768287757778,1468.1189159170276,5711.7660000000005,89.6080515472965,176.85738652070324,2.2734942403849328,3.3894219187369643,4.834839778364684,2.104992268036863,5,0.1145274340445339,5,0.7672911701528229,5,1.813314776644731,-0.8062369507381758,0.7850136329333182,0,0.8662435502282569,0.20540019652866803,-0.5872054449637051,-0.4660031963188393,2.124852388039469,T5_ANOMALO
